SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
-0.439318859651378,-0.14516203439059186,0.0814019551945346,-0.22006815719233314,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.439318859651378,-0.14516203439059186,0.19931878516246077,-0.09745148044858234,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False
-0.439318859651378,-1.2861451872261143,-1.4830720424080928,-1.0026833798139612,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
-0.439318859651378,1.607062093178246,0.31059241344205296,1.2901386037200355,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False
2.2762510145673045,0.9143223218138218,-0.4965565916905126,0.1940817543828409,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False
-0.439318859651378,0.6290765336049412,1.0596134038016976,0.9543930474534104,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False
-0.439318859651378,1.5255632965471373,0.9898597860741917,2.0028315565569654,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
-0.439318859651378,-1.0008993990172337,0.5015844619816519,-0.7130838846874573,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2.2762510145673045,-0.9194006023861249,0.47335085480623307,-0.6628725753040396,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
-0.439318859651378,1.2810669066538112,1.3502534776663047,2.022190927920988,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,True,False,False
-0.439318859651378,-0.2266608310217006,-0.34044135201466647,-0.3478707722356404,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
-0.439318859651378,0.6290765336049412,0.6128580902612445,0.6970298721805055,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False
-0.439318859651378,0.506828338658278,-1.298723195556828,-0.4769478975390082,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
-0.439318859651378,-0.8379018057550162,0.7158277164304193,-0.5427389961359239,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
-0.439318859651378,1.5663126948626918,-1.3468864077972482,-0.2510299667858716,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
-0.439318859651378,-1.2861451872261143,0.18271078094162607,-0.9806431420408461,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.439318859651378,1.5255632965471373,-1.4930368449405937,-0.41381569103635657,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
2.2762510145673045,-0.14516203439059186,-0.21422051993632296,-0.25617195645577084,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.439318859651378,1.0365705167604848,0.8819077586387661,1.4106677205550664,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False
-0.439318859651378,-1.1231475939638966,-0.021567670974640726,-0.8566420834628916,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
-0.439318859651378,-1.0823981956483424,-1.473107239875592,-0.9635910737338298,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
-0.439318859651378,1.5663126948626918,-0.176022110228403,0.800221254615748,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False
-0.439318859651378,1.4440644999160286,-0.6709406360092768,0.2996463628195756,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
-0.439318859651378,-1.2861451872261143,0.18603238178579282,-0.980599193411189,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.439318859651378,0.7105753302360499,0.3487908231499729,0.7575691095333789,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,False
-0.439318859651378,0.26233194876495186,-0.18930851360507095,-0.04073577387589037,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False
-0.439318859651378,1.3625657032849199,1.3502534776663047,1.9964370309418347,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False
-0.439318859651378,1.4033151016004741,-0.1643965072738189,0.7437033168765139,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
-0.439318859651378,1.3625657032849199,0.6942373109433345,1.4474307492633633,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
-0.439318859651378,-0.9601500007016792,0.5165316657804031,-0.7242468366204009,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2.2762510145673045,0.26233194876495186,1.0180933932496108,0.6404240371819568,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
-0.439318859651378,-0.8379018057550162,-0.5181469971775976,-0.7428151326505925,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.439318859651378,-0.6341548141772443,-1.522931252538096,-0.8606853573913594,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
2.2762510145673045,-0.26741022933725495,-1.5179488512718458,-0.7900379352173166,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
-0.439318859651378,-0.8379018057550162,0.3039492117537195,-0.6857917856702999,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
2.2762510145673045,-0.6749042124927986,-0.36203175750175154,-0.6209236082961865,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.439318859651378,0.9550717201293761,1.1725478325033731,1.4558469118427282,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False
-0.439318859651378,0.7105753302360499,0.8204581430216781,0.8801418376474724,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False
-0.439318859651378,1.2810669066538112,0.02659554126577995,0.7762033285080564,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True
-0.439318859651378,-0.7971524074394618,0.29066280837705155,-0.5911923603330512,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
-0.439318859651378,-1.0823981956483424,-1.5046624478951778,-0.9625582809368842,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
-0.439318859651378,-1.2861451872261143,-1.5345568554926803,-1.0033645835736487,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
-0.439318859651378,1.4848138982315828,0.5480868737999891,1.428950350492486,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False
-0.439318859651378,-0.715653610808353,-1.494697645362677,-0.8850328982214806,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False
-0.439318859651378,-0.715653610808353,0.6743077058783327,-0.4755195670751473,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
-0.439318859651378,-0.7564030091239073,-0.1959517152934047,-0.6719699416430921,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False
-0.439318859651378,1.4848138982315828,1.3286630721792192,2.1956341948633584,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False
-0.439318859651378,-0.5934054158616899,0.5646948780208239,-0.38516118449982406,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False
2.2762510145673045,-0.4711572209150268,0.13620836912328876,-0.36349451007879574,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.439318859651378,-0.30815962765280935,0.651056499969164,-0.0939575643908302,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
-0.439318859651378,0.9958211184449305,0.3188964155524703,0.9084667294615754,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
-0.439318859651378,-1.1231475939638966,0.3371652201953888,-0.8390626315999883,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False
-0.439318859651378,-1.0823981956483424,-1.5063232483172613,-0.9672827586250395,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
2.2762510145673045,-1.163896992279451,0.9732517818533569,-0.8250869673689801,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
2.2762510145673045,-1.041648797332788,0.16942437756495815,-0.8061451079867018,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.439318859651378,-1.2046463905950056,-1.3252960023101632,-0.976555919482721,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.439318859651378,1.1180693133915935,-0.17103970896215265,0.566216776005676,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
-0.439318859651378,-0.06366323775948311,0.7158277164304193,0.17384341042567353,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
-0.439318859651378,-0.38965842428391806,-0.24079332668965836,-0.44783193039107455,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True
-0.439318859651378,-0.5119066192305812,-0.33213734990424915,-0.4993836729790386,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False
-0.439318859651378,1.4033151016004741,0.7025413130537519,1.5742445201393824,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
-0.439318859651378,-0.9601500007016792,-1.4897152440964267,-0.9069632644204525,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
-0.439318859651378,1.607062093178246,0.12458276616870469,1.1366699889568894,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False
-0.439318859651378,0.34383074539606057,-1.4797504415639258,-0.6707613543275175,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
-0.439318859651378,0.506828338658278,0.5414436721116551,0.5446379988439621,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True
-0.439318859651378,0.832823525182713,2.27345124445513e-05,0.46671707846164323,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False
-0.439318859651378,0.7920741268671586,-1.3352608048426642,-0.4714543188318509,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
-0.439318859651378,1.2403175083382567,1.4980647152317328,1.9354363329775597,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
-0.439318859651378,0.8735729234982674,1.0695782063341983,1.242696058005025,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False
-0.439318859651378,-0.9601500007016792,-1.4814112419860093,-0.9317283172323175,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
-0.439318859651378,1.4848138982315828,1.6940391650375823,2.584623515959752,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False
-0.439318859651378,-0.7971524074394618,-1.3286176031543302,-0.8654977323388292,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
-0.439318859651378,1.607062093178246,1.4117030932833927,2.4399666014428854,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False
-0.439318859651378,-0.9601500007016792,0.8885509603271001,-0.6311196903766705,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.439318859651378,1.607062093178246,-1.4830720424080928,-0.4163866858713061,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False
-0.439318859651378,1.3625657032849199,-0.12785889798798256,0.7539872962163122,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
2.2762510145673045,-0.715653610808353,0.3122532138641368,-0.5394867975412868,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2.2762510145673045,-1.163896992279451,0.25744679993538216,-0.8719801552132749,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.439318859651378,-0.715653610808353,0.3820068315916423,-0.5037565616299358,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
-0.439318859651378,0.7513247285516043,-0.18930851360507095,0.31327043801332566,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,False
-0.439318859651378,0.34383074539606057,0.17440677883120873,0.24884174693578495,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.439318859651378,1.2810669066538112,-1.5096448491614283,-0.4665979952547238,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
-0.439318859651378,0.506828338658278,-0.4650013836709266,-0.01641020736059791,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False
-0.439318859651378,-0.715653610808353,1.2256934460100444,-0.27889339798857343,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,False
2.2762510145673045,1.4848138982315828,-1.4847328428301763,-0.4155516619078183,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
-0.439318859651378,0.14008375381828872,0.4716900543841497,0.24308447645068393,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False
-0.439318859651378,1.607062093178246,0.9383749729896043,1.9280749375099688,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
-0.439318859651378,1.5663126948626918,1.117741418574619,2.0484502341412,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False
2.2762510145673045,1.3625657032849199,1.2423014502308791,1.8326624625240617,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False
-0.439318859651378,-1.2046463905950056,0.5746596805533245,-0.9174010639640513,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
-0.439318859651378,-1.2453957889105598,-1.4714464394535083,-0.9941133970307958,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
-0.439318859651378,1.1180693133915935,0.4716900543841497,1.0825252772191472,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
-0.439318859651378,1.607062093178246,0.0498467471749486,1.1030053386394296,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False
-0.439318859651378,0.6290765336049412,1.3652006814650555,1.2221940222699144,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False
-0.439318859651378,-1.2861451872261143,-0.34874535412508384,-0.9876749227860074,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
-0.439318859651378,-1.0008993990172337,-0.6792446381196942,-0.8606853573913594,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True
-0.439318859651378,0.3845801437116149,0.08970595730495194,0.2550824523471156,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,True
-0.439318859651378,-0.5119066192305812,0.18437158136370946,-0.3552321677032312,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.439318859651378,0.6290765336049412,-1.4996800466289273,-0.6090574782887268,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
-0.439318859651378,-1.0823981956483424,-1.4714464394535083,-0.9620748460106545,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
-0.439318859651378,0.01783555887162562,-1.501340847051011,-0.7297623896423868,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
-0.439318859651378,0.1808331521338431,0.1029923606816194,0.0779694748283644,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False
-0.439318859651378,-1.2453957889105598,0.18935398262996006,-0.9494615892990214,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.439318859651378,-0.1044126360750375,0.8437093489308467,0.22801009647824444,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
-0.439318859651378,-1.2861451872261143,-1.5146272504276788,-1.0031008917957052,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
-0.439318859651378,-0.3489090259683637,-0.41517737100842256,-0.48066155674504646,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True
-0.439318859651378,-0.7971524074394618,-0.526450999288015,-0.7262245249549775,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
-0.439318859651378,1.0773199150760393,0.13620836912328876,0.7889044824790039,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,True
-0.439318859651378,1.607062093178246,1.6873959633492484,2.6910011740451454,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
-0.439318859651378,-0.3489090259683637,0.3454692223058062,-0.24347080248482322,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
-0.439318859651378,-0.7971524074394618,1.1874950363021244,-0.43447154697526796,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False
-0.439318859651378,1.607062093178246,0.8387269476645961,1.7876590657550286,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
-0.439318859651378,1.3218163049693654,-1.3037055968230782,-0.2843869766957307,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
-0.439318859651378,-1.2453957889105598,-1.4847328428301763,-0.9976073130885478,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
2.2762510145673045,1.0365705167604848,-0.6543326317884421,0.15353914352402004,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False
-0.439318859651378,-1.041648797332788,-0.5098429950671803,-0.8773418880314604,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
-0.439318859651378,-1.163896992279451,-0.3553885558134178,-0.9257952522285876,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-0.439318859651378,-0.4711572209150268,0.34214762146163896,-0.3213257999226563,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.439318859651378,0.832823525182713,-1.526252853382263,-0.5763377235088979,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
-0.439318859651378,-0.4711572209150268,-1.4830720424080928,-0.8258560683879822,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
-0.439318859651378,0.832823525182713,0.6875941092550005,1.0170857676594895,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False
-0.439318859651378,-1.2453957889105598,-0.6310814258792734,-0.97449033388883,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
-0.439318859651378,1.5255632965471373,1.6591623561738296,2.3773617784961214,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
-0.439318859651378,-1.041648797332788,0.7058629138979187,-0.7536045212314495,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
-0.439318859651378,1.0773199150760393,1.395095089062558,1.6922246164542922,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,True,False,False
-0.439318859651378,1.4848138982315828,1.579443935913823,2.4192228482446603,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
-0.439318859651378,0.6290765336049412,-0.31552934568341445,0.14305739535076398,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
-0.439318859651378,-1.0823981956483424,-0.1361629000983999,-0.8296356505385065,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
-0.439318859651378,-0.6749042124927986,-1.4780896411418423,-0.8839341824800492,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
-0.439318859651378,-1.2046463905950056,-0.019906870552556882,-0.9256414320247872,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False
-0.439318859651378,1.4848138982315828,0.9400357734116875,1.8002283738370046,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False
-0.439318859651378,0.09933435550273437,-1.498019246206844,-0.7189290524318727,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
-0.439318859651378,0.4660789403427237,-0.3553885558134178,0.0389430916927189,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False
-0.439318859651378,-1.041648797332788,0.13952996996745598,-0.801750245020976,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.439318859651378,-1.2861451872261143,-0.6543326317884421,-0.9917181967144751,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.439318859651378,-0.3489090259683637,-1.1924319685434857,-0.7092603539072758,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2.2762510145673045,-1.2861451872261143,-0.6310814258792734,-0.9914105563068745,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.439318859651378,-0.6749042124927986,-0.024889271818807474,-0.5615929582588878,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
-0.439318859651378,-0.3489090259683637,1.3170374692246352,0.1057450087717516,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
2.2762510145673045,1.5663126948626918,0.8121541409112607,1.816577264069505,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False
-0.439318859651378,-0.7971524074394618,-1.494697645362677,-0.8936468296343032,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
-0.439318859651378,-0.6341548141772443,0.49992366155956847,-0.4202321909663162,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.439318859651378,-0.30815962765280935,-0.11291169418923125,-0.30361450217078123,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
2.2762510145673045,-1.2046463905950056,0.1760675792532921,-0.9081279031063698,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.439318859651378,-1.2861451872261143,0.8553349518854307,-0.9717435445352514,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
-0.439318859651378,0.7105753302360499,0.49992366155956847,0.7648645820564837,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False
2.2762510145673045,-0.3489090259683637,1.047987800847113,-0.016871667971999203,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False
-0.439318859651378,0.09933435550273437,-1.4747680402976753,-0.6802542583334853,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
2.2762510145673045,-1.2861451872261143,0.8071717396450101,-0.9723807996652815,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
-0.439318859651378,-1.163896992279451,1.0994726139317004,-0.8374585066174984,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
-0.439318859651378,-1.2861451872261143,-1.5245920529601795,-1.003232737684677,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
-0.439318859651378,-1.2861451872261143,-0.49323499084634564,-0.9895866881760982,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.439318859651378,0.5883271352893868,0.461725251851649,0.5926518767445169,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
